,osmid
10885,831237635
10886,517796043
10887,517796043
10888,120726760
10889,120726760
10890,120726760
10891,117386962
10892,24215572
10893,29349670
10894,29349670
10895,29349670
10896,29349670
10897,162932096
10898,24165660
10899,24165660
10900,29349670
10901,29349670
10902,40822278
10903,40822278
10904,29349670
10905,29349670
10906,153775830
10907,239440700
10908,239440701
10909,239440700
10910,239440700
10911,225027385
10912,239440700
10913,239440700
10914,239440700
10915,239440700
10916,239440700
10917,239440700
10918,239440700
10919,239440700
10920,148978823
10921,30010224
10922,30010224
10923,30010246
10924,30010246
10925,239440699
10926,239440700
10927,239440700
10928,239440700
10929,239440700
10930,239440700
10931,702227329
10932,702227329
10933,239440700
10934,239440700
10935,239440700
10936,239440700
10937,628796511
10938,628796511
10939,62456947
10940,62456947
10941,818917503
10942,818917503
10943,71942603
10944,148073480
10945,148073480
10946,256630848
10947,256630848
10948,551180073
10949,256630848
10950,256630848
10951,113757921
10952,234876440
10953,234876440
10954,215843683
10955,215843683
10956,24432571
10957,24432571
10958,256630848
10959,256630848
10960,555799496
10961,25713536
10962,25713536
10963,77882937
10964,36488844
10965,36488844
10966,453926529
10967,36485079
10968,623047713
10969,453926531
10970,229121340
10971,229121340
10972,216211333
10973,216211333
10974,80244197
10975,80244197
10976,80244197
10977,216211333
10978,451496464
10979,451496464
10980,451496464
10981,205066742
10982,205066742
10983,216211359
10984,623047713
10985,314334470
10986,314334473
10987,133335478
10988,133335478
10989,216211359
10990,487736388
10991,209289358
10992,216211360
10993,140745338
10994,209289358
10995,584955629
10996,216211360
10997,216211360
10998,236090780
10999,236090780
11000,405498222
11001,405498219
11002,405498220
11003,79963252
11004,79963252
11005,547436789
11006,405498223
11007,118758217
11008,118758217
11009,118758217
11010,118758217
11011,118758217
11012,118758217
11013,378869511
11014,623047771
11015,623047771
11016,25741680
11017,42404066
11018,42404066
11019,42404066
11020,42404066
11021,234412693
11022,120343662
11023,120343662
11024,234412693
11025,234412693
11026,83174700
11027,83174700
11028,234412693
11029,234412692
11030,139570700
11031,139570700
11032,140745338
11033,405498226
11034,755332751
11035,471910963
11036,547436789
11037,71942576
11038,224928189
11039,23257774
11040,564127876
11041,743435070
11042,743435070
11043,564127876
11044,564127876
11045,564127876
11046,564127876
11047,564127876
11048,564127876
11049,564127876
11050,564127876
11051,43928386
11052,181917484
11053,373390663
11054,43928386
11055,43928386
11056,43928386
11057,43928386
11058,43928387
11059,43928387
11060,564127876
11061,564127876
11062,564127876
11063,564127876
11064,564127876
11065,82206934
11066,169866709
11067,189264648
11068,197218004
11069,197218004
11070,120286289
11071,120286289
11072,120286289
11073,120286289
11074,244952997
11075,252427832
11076,102453708
11077,102453708
11078,29693692
11079,77882940
11080,120286289
11081,120286289
11082,322147264
11083,322147264
11084,322147264
11085,322147264
11086,322147264
11087,322147264
11088,322147264
11089,322147264
11090,120286289
11091,120286289
11092,120286289
11093,120286289
11094,29431230
11095,29431230
11096,224933524
11097,315156050
11098,24202418
11099,24202418
11100,120286289
11101,120286289
11102,162844467
11103,162844467
11104,42403908
11105,42403908
11106,42403908
11107,42403908
11108,120286315
11109,120286315
11110,690881260
11111,690881260
11112,120286289
11113,120286289
11114,26373308
11115,26373308
11116,120286293
11117,120286293
11118,120286293
11119,120286293
11120,252408527
11121,252408527
11122,252408527
11123,252408527
11124,82800628
11125,82800628
11126,252408527
11127,252408527
11128,252408527
11129,393891471
11130,113757482
11131,393891471
11132,393891471
11133,788425540
11134,788425541
11135,788425543
11136,125871013
11137,125871022
11138,375960172
11139,375960172
11140,393891471
11141,788425541
11142,788425541
11143,26770605
11144,26770605
11145,43320726
11146,43320726
11147,197218036
11148,197218036
11149,322974636
11150,322974636
11151,197218036
11152,197218036
11153,197218036
11154,197218036
11155,93279894
11156,93279894
11157,120286289
11158,120286289
11159,120286289
11160,120286289
11161,504141810
11162,504141810
11163,30788110
11164,30788110
11165,113757482
11166,29986287
11167,29986287
11168,113757485
11169,113757485
11170,85866465
11171,24822051
11172,28768088
11173,28768088
11174,28768088
11175,28768088
11176,28768088
11177,29349590
11178,28768088
11179,28768088
11180,28768088
11181,28768088
11182,28768088
11183,152517941
11184,113757485
11185,113757485
11186,23778348
11187,23778348
11188,788425541
11189,788425541
11190,23778348
11191,23778348
11192,152517941
11193,152517941
11194,547861715
11195,152517941
11196,162961090
11197,162961090
11198,152517935
11199,176933582
11200,54405382
11201,54405382
11202,54405382
11203,54405382
11204,54405639
11205,700719927
11206,700719927
11207,24788592
11208,700719927
11209,831145415
11210,700719927
11211,700719927
11212,24788592
11213,159340400
11214,159340400
11215,87527964
11216,87527964
11217,331054040
11218,331054040
11219,85866464
11220,77882930
11221,468564924
11222,29349736
11223,29349736
11224,29349736
11225,29349736
11226,29349736
11227,29349736
11228,29349736
11229,29349736
11230,29349736
11231,331921650
11232,77697372
11233,77697372
11234,368325412
11235,217499931
11236,719990365
11237,719990365
11238,719990365
11239,719990365
11240,163194592
11241,163194592
11242,75391391
11243,75391391
11244,75391391
11245,75391391
11246,80877963
11247,80877963
11248,80877963
11249,80877963
11250,120286289
11251,120286289
11252,80877972
11253,80877972
11254,498261732
11255,46964665
11256,372628160
11257,109440990
11258,109440990
11259,359671123
11260,163194592
11261,163194592
11262,661396901
11263,625558760
11264,169012972
11265,169012972
11266,169012972
11267,169012972
11268,217499928
11269,119082020
11270,119082020
11271,119082020
11272,216211358
11273,217123170
11274,119028308
11275,119082020
11276,795952643
11277,29400942
11278,217123213
11279,217123203
11280,25069637
11281,224604339
11282,224604339
11283,21614781
11284,21614781
11285,21614781
11286,21614781
11287,167813063
11288,167813063
11289,167813064
11290,167813064
11291,163194592
11292,163194592
11293,163194592
11294,163194592
11295,216211357
11296,163194592
11297,428851712
11298,4758410
11299,331122571
11300,256630848
11301,256630848
11302,29285995
11303,197218004
11304,197218004
11305,166599200
11306,166599200
11307,220579886
11308,345738512
11309,256630848
11310,256630848
11311,237026821
11312,715087120
11313,24805542
11314,715087120
11315,110163377
11316,110163377
11317,25713536
11318,25713536
11319,173277192
11320,173277192
11321,169142377
11322,220579879
11323,240444407
11324,25713536
11325,25713536
11326,197218004
11327,197218004
11328,71957156
11329,25713536
11330,25713536
11331,197218004
11332,197218004
11333,197218004
11334,197218004
11335,575048269
11336,82683855
11337,82683855
11338,216211357
11339,80576574
11340,21025095
11341,21025095
11342,759900796
11343,759900796
11344,31874360
11345,31874642
11346,121985902
11347,209289361
11348,73306222
11349,73306222
11350,362454246
11351,362454246
11352,216211357
11353,216211357
11354,166869096
11355,195550162
11356,427571790
11357,427571790
11358,60795810
11359,60795810
11360,60795810
11361,60795810
11362,60795810
11363,60795810
11364,60795810
11365,60795810
11366,60795810
11367,216211357
11368,24202419
11369,24202419
11370,29400842
11371,29400842
11372,216211357
11373,353687778
11374,353687778
11375,121985902
11376,121985902
11377,84968027
11378,84968027
11379,29597086
11380,29597086
11381,145988929
11382,538473009
11383,85866463
11384,29326874
11385,181350900
11386,171035740
11387,171035740
11388,85866468
11389,25741680
11390,638976586
11391,357500280
11392,71957156
11393,29356267
11394,29356267
11395,29356267
11396,29356267
11397,346967543
11398,346967543
11399,346967543
11400,346967543
11401,759454664
11402,26045841
11403,217284505
11404,217298913
11405,121985902
11406,121985902
11407,72050011
11408,534331570
11409,25517367
11410,25517367
11411,217298914
11412,121985902
11413,121985902
11414,104005321
11415,104005321
11416,552854769
11417,71957153
11418,252223476
11419,252223476
11420,252223476
11421,252223476
11422,636803859
11423,38321612
11424,405413274
11425,405413274
11426,31874642
11427,31874642
11428,31874642
11429,31874642
11430,31874642
11431,31874643
11432,578646418
11433,540711276
11434,540711276
11435,540711276
11436,540711276
11437,540711276
11438,540711276
11439,220579878
11440,220579878
11441,38321611
11442,38321611
11443,38321610
11444,38321611
11445,38321611
11446,163727745
11447,38321612
11448,38321612
11449,38321612
11450,38321612
11451,38321612
11452,38321612
11453,38321612
11454,38321612
11455,38321612
11456,38321612
11457,38321612
11458,38321612
11459,38321612
11460,38321612
11461,38321612
11462,38321612
11463,38321612
11464,38321612
11465,38321612
11466,38321612
11467,38321612
11468,38321612
11469,38321612
11470,38321612
11471,42813640
11472,83174698
11473,120343807
11474,201419512
11475,219791703
11476,405594379
11477,37831312
11478,37831312
11479,428851712
11480,219791703
11481,219791703
11482,219791703
11483,219791703
11484,508909311
11485,508909311
11486,508909312
11487,190102383
11488,190102383
11489,102453708
11490,102453708
11491,219791703
11492,219791703
11493,400060339
11494,400060339
11495,25805300
11496,102453708
11497,102453708
11498,400060339
11499,237414655
11500,237414655
11501,102453708
11502,102453708
11503,40876343
11504,40876343
11505,107890446
11506,107890446
11507,25805298
11508,25805298
11509,102453708
11510,102453708
11511,25805300
11512,255833717
11513,255833717
11514,102453708
11515,102453708
11516,325988699
11517,325988699
11518,255833717
11519,102453708
11520,102453708
11521,405594767
11522,405594767
11523,237414655
11524,237414655
11525,102453708
11526,102453708
11527,780899055
11528,405594768
11529,405594768
11530,405594768
11531,405594768
11532,77697368
11533,77697368
11534,106184942
11535,106184936
11536,405594768
11537,405594768
11538,120343208
11539,405594768
11540,405594768
11541,106184936
11542,170741585
11543,170741585
11544,120343807
11545,405594768
11546,405594768
11547,106184936
11548,106184939
11549,106184939
11550,170741585
11551,170741585
11552,445914003
11553,445914003
11554,158256247
11555,158256247
11556,106184939
11557,106184939
11558,221329626
11559,106184939
11560,106184939
11561,556155666
11562,556155666
11563,42813612
11564,102453691
11565,102453708
11566,106184936
11567,106184939
11568,170741585
11569,170741585
11570,537159392
11571,556155666
11572,106184936
11573,106184936
11574,106184936
11575,106184942
11576,106184939
11577,106184939
11578,106184942
11579,106184942
11580,221329646
11581,537159392
11582,537159392
11583,221329674
11584,37764813
11585,28120035
11586,28120035
11587,37764813
11588,37764813
11589,636760805
11590,636760805
11591,37764813
11592,37764813
11593,170741585
11594,170741585
11595,636760805
11596,636760805
11597,170741585
11598,170741585
11599,386785635
11600,170741585
11601,170741585
11602,74867020
11603,376143730
11604,386785635
11605,41151862
11606,41151862
11607,32827869
11608,32827869
11609,26770480
11610,26770480
11611,348686325
11612,386785632
11613,26231403
11614,26231403
11615,791364972
11616,791364972
11617,225017399
11618,791364972
11619,791364972
11620,225027385
11621,160718332
11622,785232079
11623,40876346
11624,40876346
11625,28013871
11626,28013871
11627,24164608
11628,24164608
11629,25944842
11630,25944842
11631,26231403
11632,26231403
11633,353241387
11634,294804098
11635,294804098
11636,25318842
11637,25318842
11638,25318842
11639,25318842
11640,32827869
11641,32827869
11642,77697372
11643,77697372
11644,162843071
11645,162843071
11646,189431085
11647,241904947
11648,241904947
11649,376002260
11650,376002260
11651,241753310
11652,241753310
11653,508909312
11654,508909312
11655,48373498
11656,48373498
11657,508909312
11658,508909312
11659,508909312
11660,508909312
11661,42813635
11662,162843071
11663,162843071
11664,405498223
11665,405498223
11666,378869525
11667,37831312
11668,37831312
11669,405498223
11670,405498223
11671,102453729
11672,162843071
11673,405498223
11674,405498223
11675,239031884
11676,156831456
11677,156831456
11678,156831456
11679,156831456
11680,780899054
11681,780899054
11682,376143727
11683,376143727
11684,376143728
11685,376143728
11686,401967561
11687,401967561
11688,376143728
11689,376143728
11690,83175574
11691,83175574
11692,777801053
11693,376143728
11694,376143728
11695,376143728
11696,376143728
11697,376143732
11698,376143732
11699,376143732
11700,376143732
11701,376143732
11702,376143732
11703,162843071
11704,162843071
11705,25732173
11706,25732173
11707,55385323
11708,55385323
11709,162843071
11710,162843071
11711,480262168
11712,769488820
11713,769488820
11714,117386955
11715,831244566
11716,769488820
11717,769488820
11718,769488820
11719,769488820
11720,769488820
11721,769488820
11722,29287101
11723,29287101
11724,29287101
11725,29287101
11726,769488820
11727,769488820
11728,190387493
11729,162843071
11730,162843071
11731,29401366
11732,29401366
11733,722269708
11734,722269708
11735,24157448
11736,25068888
11737,829256619
11738,40776780
11739,25068892
11740,101162129
11741,101162129
11742,25068892
11743,25068892
11744,224418374
11745,25068893
11746,25068893
11747,207213353
11748,224418377
11749,163278408
11750,163278408
11751,153920542
11752,153920566
11753,145988929
11754,153920542
11755,153920542
11756,26198806
11757,43928669
11758,224690285
11759,25042020
11760,43928669
11761,43928669
11762,153920542
11763,153920542
11764,153920542
11765,153920542
11766,153920542
11767,153920542
11768,224690287
11769,153920542
11770,153920542
11771,153920542
11772,153920542
11773,153920542
11774,153920542
11775,332669407
11776,25525865
11777,25525865
11778,101511545
11779,25525867
11780,25525865
11781,25525865
11782,25525867
11783,25525866
11784,173382669
11785,173382669
11786,47401198
11787,47401198
11788,54569758
11789,54569758
11790,54569758
11791,54569758
11792,54569758
11793,54569758
11794,106956939
11795,106956939
11796,127052511
11797,127052511
11798,235673004
11799,235673004
11800,120342915
11801,120342915
11802,120342915
11803,120342915
11804,25321109
11805,25321109
11806,25321121
11807,247803157
11808,120342915
11809,120342915
11810,25321109
11811,25321109
11812,25321118
11813,25379573
11814,156924155
11815,462176034
11816,462176034
11817,156924155
11818,462176034
11819,462176034
11820,281822995
11821,281822995
11822,332916675
11823,332916675
11824,332916675
11825,207771183
11826,207771183
11827,207771183
11828,207771183
11829,207771183
11830,826256716
11831,826256717
11832,47944094
